CODE_PROD,LIB_PROD,NATURE_CONSOM,QTE_T,week_start,week_end,year,month,week_of_year,lag_1w,lag_2w,lag_3w,lag_4w,lag_8w,roll_4w_mean,roll_8w_mean,roll_4w_std
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,5.0,2023-05-22,2023-05-28,2023,5,21,1.0,1.0,4.0,4.0,2.0,2.5,2.25,1.7320508075688772
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-05-29,2023-06-04,2023,5,22,5.0,1.0,1.0,4.0,1.0,2.75,2.625,2.06155281280883
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2023-06-19,2023-06-25,2023,6,25,2.0,5.0,1.0,1.0,3.0,2.25,2.75,1.892969448600091
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2023-06-26,2023-07-02,2023,6,26,1.0,2.0,5.0,1.0,2.0,2.25,2.5,1.892969448600091
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-07-03,2023-07-09,2023,7,27,1.0,1.0,2.0,5.0,4.0,2.25,2.375,1.892969448600091
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2023-07-10,2023-07-16,2023,7,28,2.0,1.0,1.0,2.0,4.0,1.5,2.125,0.5773502691896251
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2023-07-17,2023-07-23,2023,7,29,1.0,2.0,1.0,1.0,1.0,1.25,1.75,0.49999999999999917
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-07-24,2023-07-30,2023,7,30,1.0,1.0,2.0,1.0,1.0,1.25,1.75,0.49999999999999917
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2023-07-31,2023-08-06,2023,7,31,2.0,1.0,1.0,2.0,5.0,1.5,1.875,0.5773502691896251
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2023-08-07,2023-08-13,2023,8,32,1.0,2.0,1.0,1.0,2.0,1.25,1.375,0.49999999999999917
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-08-14,2023-08-20,2023,8,33,1.0,1.0,2.0,1.0,1.0,1.25,1.25,0.49999999999999917
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,3.0,2023-08-21,2023-08-27,2023,8,34,2.0,1.0,1.0,2.0,1.0,1.5,1.375,0.5773502691896251
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-09-04,2023-09-10,2023,9,36,3.0,2.0,1.0,1.0,2.0,1.75,1.625,0.9574271077563378
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,4.0,2023-09-11,2023-09-17,2023,9,37,2.0,3.0,2.0,1.0,1.0,2.0,1.625,0.8164965809277256
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-09-18,2023-09-24,2023,9,38,4.0,2.0,3.0,2.0,1.0,2.75,2.0,0.9574271077563377
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,5.0,2023-09-25,2023-10-01,2023,9,39,2.0,4.0,2.0,3.0,2.0,2.75,2.125,0.9574271077563377
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,3.0,2023-10-02,2023-10-08,2023,10,40,5.0,2.0,4.0,2.0,1.0,3.25,2.5,1.4999999999999998
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2023-10-09,2023-10-15,2023,10,41,3.0,5.0,2.0,4.0,1.0,3.5,2.75,1.2909944487358054
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,4.0,2023-10-16,2023-10-22,2023,10,42,1.0,3.0,5.0,2.0,2.0,2.75,2.75,1.707825127659933
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-10-23,2023-10-29,2023,10,43,4.0,1.0,3.0,5.0,3.0,3.25,3.0,1.707825127659933
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,5.0,2023-10-30,2023-11-05,2023,10,44,2.0,4.0,1.0,3.0,2.0,2.5,2.875,1.2909944487358054
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,6.0,2023-11-06,2023-11-12,2023,11,45,5.0,2.0,4.0,1.0,4.0,3.0,3.25,1.8257418583505538
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,5.0,2023-11-13,2023-11-19,2023,11,46,6.0,5.0,2.0,4.0,2.0,4.25,3.5,1.707825127659933
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-11-20,2023-11-26,2023,11,47,5.0,6.0,5.0,2.0,5.0,4.5,3.875,1.7320508075688772
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,3.0,2023-12-04,2023-12-10,2023,12,49,2.0,5.0,6.0,5.0,3.0,4.5,3.5,1.7320508075688772
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-12-11,2023-12-17,2023,12,50,3.0,2.0,5.0,6.0,1.0,4.0,3.5,1.8257418583505538
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,2.0,2023-12-18,2023-12-24,2023,12,51,2.0,3.0,2.0,5.0,4.0,3.0,3.625,1.4142135623730951
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2023-12-25,2023-12-31,2023,12,52,2.0,2.0,3.0,2.0,2.0,2.25,3.375,0.5000000000000001
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2024-01-01,2024-01-07,2024,1,1,1.0,2.0,2.0,3.0,5.0,2.0,3.25,0.8164965809277261
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2024-01-08,2024-01-14,2024,1,2,1.0,1.0,2.0,2.0,6.0,1.5,2.75,0.5773502691896258
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,4.0,2024-01-15,2024-01-21,2024,1,3,1.0,1.0,1.0,2.0,5.0,1.25,2.125,0.5000000000000001
5AA190003,VENTOLINE NEB 50MG/10 50MG/10ML Nébulis,1.0,1.0,2024-01-22,2024-01-28,2024,1,4,4.0,1.0,1.0,1.0,2.0,1.75,2.0,1.5
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,3.0,2022-08-29,2022-09-04,2022,8,35,2.0,3.0,1.0,1.0,,1.75,1.75,0.9574271077563382
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2022-09-19,2022-09-25,2022,9,38,3.0,2.0,3.0,1.0,,2.25,2.0,0.9574271077563382
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2022-12-26,2023-01-01,2022,12,52,1.0,3.0,2.0,3.0,,2.25,1.8333333333333333,0.9574271077563382
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2023-02-06,2023-02-12,2023,2,6,1.0,1.0,3.0,2.0,,1.75,1.7142857142857142,0.9574271077563382
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2023-02-13,2023-02-19,2023,2,7,1.0,1.0,1.0,3.0,1.0,1.5,1.625,1.0
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2023-03-20,2023-03-26,2023,3,12,1.0,1.0,1.0,1.0,1.0,1.0,1.625,0.0
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2023-04-24,2023-04-30,2023,4,17,1.0,1.0,1.0,1.0,3.0,1.0,1.625,0.0
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,2.0,2023-05-01,2023-05-07,2023,5,18,1.0,1.0,1.0,1.0,2.0,1.0,1.375,0.0
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2023-06-12,2023-06-18,2023,6,24,2.0,1.0,1.0,1.0,3.0,1.25,1.375,0.5
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,2.0,2023-06-19,2023-06-25,2023,6,25,1.0,2.0,1.0,1.0,1.0,1.25,1.125,0.5
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2023-07-17,2023-07-23,2023,7,29,2.0,1.0,2.0,1.0,1.0,1.5,1.25,0.5773502691896257
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,120.0,2023-07-31,2023-08-06,2023,7,31,1.0,2.0,1.0,2.0,1.0,1.5,1.25,0.5773502691896257
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,2.0,2023-08-07,2023-08-13,2023,8,32,120.0,1.0,2.0,1.0,1.0,31.0,16.125,59.33520596295817
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,3.0,2023-08-21,2023-08-27,2023,8,34,2.0,120.0,1.0,2.0,1.0,31.25,16.25,59.168544571137346
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,63.0,2023-09-11,2023-09-17,2023,9,37,3.0,2.0,120.0,1.0,1.0,31.5,16.5,59.00564944703741
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2023-10-09,2023-10-15,2023,10,41,63.0,3.0,2.0,120.0,2.0,47.0,24.25,56.40921910468182
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,1.0,2023-10-16,2023-10-22,2023,10,42,1.0,63.0,3.0,2.0,1.0,17.25,24.125,30.510927004381017
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,2.0,2023-11-06,2023-11-12,2023,11,45,1.0,1.0,63.0,3.0,2.0,17.0,24.125,30.681155997343605
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,2.0,2023-11-13,2023-11-19,2023,11,46,2.0,1.0,1.0,63.0,1.0,16.75,24.125,30.83693672637843
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,66.0,2023-12-04,2023-12-10,2023,12,49,2.0,2.0,1.0,1.0,120.0,1.5,24.25,0.5773502691898443
5AB010134,ASPEGIC NOUR 100MG SACHE 100MG SACHET (2,1.0,3.0,2024-01-08,2024-01-14,2024,1,2,66.0,2.0,2.0,1.0,2.0,17.75,17.5,32.170120712653016
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2022-08-29,2022-09-04,2022,8,35,68.0,4.0,4.0,88.0,,41.0,41.0,43.497126341863094
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,5.0,2022-09-19,2022-09-25,2022,9,38,4.0,68.0,4.0,4.0,,20.0,33.6,32.0
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2022-10-24,2022-10-30,2022,10,43,5.0,4.0,68.0,4.0,,20.25,28.833333333333332,31.836823543395994
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2022-10-31,2022-11-06,2022,10,44,4.0,5.0,4.0,68.0,,20.25,25.285714285714285,31.836823543395994
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,1.0,2022-11-07,2022-11-13,2022,11,45,4.0,4.0,5.0,4.0,88.0,4.25,22.625,0.5000000000002527
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,1.0,2022-12-12,2022-12-18,2022,12,50,1.0,4.0,4.0,5.0,4.0,3.5,11.75,1.73205080756895
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,28.0,2022-12-26,2023-01-01,2022,12,52,1.0,1.0,4.0,4.0,4.0,2.5,11.375,1.73205080756895
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,8.0,2023-01-02,2023-01-08,2023,1,1,28.0,1.0,1.0,4.0,68.0,8.5,14.375,13.07669683062203
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,2.0,2023-01-23,2023-01-29,2023,1,4,8.0,28.0,1.0,1.0,4.0,9.5,6.875,12.767145334803715
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2023-01-30,2023-02-05,2023,1,5,2.0,8.0,28.0,1.0,5.0,9.75,6.625,12.55322003843371
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,32.0,2023-02-06,2023-02-12,2023,2,6,4.0,2.0,8.0,28.0,4.0,10.5,6.5,11.930353445448866
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2023-02-13,2023-02-19,2023,2,7,32.0,4.0,2.0,8.0,4.0,11.5,10.0,13.892443989449813
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2023-03-06,2023-03-12,2023,3,10,4.0,32.0,4.0,2.0,1.0,10.5,10.0,14.364307617610171
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,29.0,2023-03-20,2023-03-26,2023,3,12,4.0,4.0,32.0,4.0,1.0,11.0,10.375,14.000000000000009
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,28.0,2023-04-03,2023-04-09,2023,4,14,29.0,4.0,4.0,32.0,28.0,17.25,13.875,15.348724159790402
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2023-04-10,2023-04-16,2023,4,15,28.0,29.0,4.0,4.0,8.0,16.25,13.875,14.150971698084915
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,1.0,2023-04-17,2023-04-23,2023,4,16,4.0,28.0,29.0,4.0,2.0,16.25,13.375,14.150971698084915
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,8.0,2023-04-24,2023-04-30,2023,4,17,1.0,4.0,28.0,29.0,4.0,15.5,13.25,15.06651917331937
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,28.0,2023-05-01,2023-05-07,2023,5,18,8.0,1.0,4.0,28.0,32.0,10.25,13.75,12.17579566188593
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,28.0,2023-05-15,2023-05-21,2023,5,20,28.0,8.0,1.0,4.0,4.0,10.25,13.25,12.17579566188593
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2023-07-24,2023-07-30,2023,7,30,28.0,28.0,8.0,1.0,4.0,16.25,16.25,13.865424623862056
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,8.0,2023-09-11,2023-09-17,2023,9,37,4.0,28.0,28.0,8.0,29.0,17.0,16.25,12.806248474865706
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,3.0,2023-09-25,2023-10-01,2023,9,39,8.0,4.0,28.0,28.0,28.0,17.0,13.625,12.806248474865706
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,3.0,2023-10-02,2023-10-08,2023,10,40,3.0,8.0,4.0,28.0,4.0,10.75,10.5,11.701139545645411
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,3.0,2023-10-16,2023-10-22,2023,10,42,3.0,3.0,8.0,4.0,1.0,4.5,10.375,2.3804761428476646
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2023-10-30,2023-11-05,2023,10,44,3.0,3.0,3.0,8.0,8.0,4.25,10.625,2.5000000000000453
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,3.0,2024-01-08,2024-01-14,2024,1,2,4.0,3.0,3.0,3.0,28.0,3.25,10.125,0.5
5AB120006,PLAVIX 75 MG COMPRIMÉ  COMPRIM (28),1.0,4.0,2024-01-22,2024-01-28,2024,1,4,3.0,4.0,3.0,3.0,28.0,3.25,7.0,0.5
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,27.0,2022-06-27,2022-07-03,2022,6,26,30.0,29.0,22.0,15.0,,24.0,24.0,6.97614984548545
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,25.0,2022-07-04,2022-07-10,2022,7,27,27.0,30.0,29.0,22.0,,27.0,24.6,3.559026084010437
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,20.0,2022-07-11,2022-07-17,2022,7,28,25.0,27.0,30.0,29.0,,27.75,24.666666666666668,2.2173557826083448
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,26.0,2022-07-18,2022-07-24,2022,7,29,20.0,25.0,27.0,30.0,,25.5,24.0,4.203173404306163
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,24.0,2022-07-25,2022-07-31,2022,7,30,26.0,20.0,25.0,27.0,15.0,24.5,24.25,3.1091263510296043
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,28.0,2022-08-01,2022-08-07,2022,8,31,24.0,26.0,20.0,25.0,22.0,23.75,25.375,2.6299556396765826
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,14.0,2022-08-08,2022-08-14,2022,8,32,28.0,24.0,26.0,20.0,29.0,24.5,26.125,3.4156502553198655
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,26.0,2022-08-15,2022-08-21,2022,8,33,14.0,28.0,24.0,26.0,30.0,23.0,24.25,6.2182527020592095
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,39.0,2022-08-22,2022-08-28,2022,8,34,26.0,14.0,28.0,24.0,27.0,23.0,23.75,6.2182527020592095
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,18.0,2022-08-29,2022-09-04,2022,8,35,39.0,26.0,14.0,28.0,25.0,26.75,25.25,10.242883708539635
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,25.0,2022-09-05,2022-09-11,2022,9,36,18.0,39.0,26.0,14.0,20.0,24.25,24.375,11.026483271348727
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,14.0,2022-09-12,2022-09-18,2022,9,37,25.0,18.0,39.0,26.0,26.0,27.0,25.0,8.755950357709132
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,18.0,2022-09-19,2022-09-25,2022,9,38,14.0,25.0,18.0,39.0,24.0,24.0,23.5,10.98483803552272
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,17.0,2022-09-26,2022-10-02,2022,9,39,18.0,14.0,25.0,18.0,28.0,18.75,22.75,4.573474244670748
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,27.0,2022-10-03,2022-10-09,2022,10,40,17.0,18.0,14.0,25.0,14.0,18.5,21.375,4.654746681256314
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,28.0,2022-10-10,2022-10-16,2022,10,41,27.0,17.0,18.0,14.0,26.0,19.0,23.0,5.597618541248888
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,12.0,2022-10-17,2022-10-23,2022,10,42,28.0,27.0,17.0,18.0,39.0,22.5,23.25,5.802298395176403
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,21.0,2022-10-24,2022-10-30,2022,10,43,12.0,28.0,27.0,17.0,18.0,21.0,19.875,7.788880963698615
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,17.0,2022-10-31,2022-11-06,2022,10,44,21.0,12.0,28.0,27.0,25.0,22.0,20.25,7.3484692283495345
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,23.0,2022-11-07,2022-11-13,2022,11,45,17.0,21.0,12.0,28.0,14.0,19.5,19.25,6.757711644237765
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,22.0,2022-11-14,2022-11-20,2022,11,46,23.0,17.0,21.0,12.0,18.0,18.25,20.375,4.856267428111156
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,22.0,2022-11-21,2022-11-27,2022,11,47,22.0,23.0,17.0,21.0,17.0,20.75,20.875,2.6299556396765857
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,16.0,2022-11-28,2022-12-04,2022,11,48,22.0,22.0,23.0,17.0,27.0,21.0,21.5,2.708012801545322
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,34.0,2022-12-05,2022-12-11,2022,12,49,16.0,22.0,22.0,23.0,28.0,20.75,20.125,3.2015621187164265
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,28.0,2022-12-12,2022-12-18,2022,12,50,34.0,16.0,22.0,22.0,12.0,23.5,20.875,7.54983443527075
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,38.0,2022-12-19,2022-12-25,2022,12,51,28.0,34.0,16.0,22.0,21.0,25.0,22.875,7.745966692414834
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,35.0,2022-12-26,2023-01-01,2022,12,52,38.0,28.0,34.0,16.0,17.0,29.0,25.0,9.591663046625438
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,43.0,2023-01-02,2023-01-08,2023,1,1,35.0,38.0,28.0,34.0,23.0,33.75,27.25,4.193248541803039
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,39.0,2023-01-09,2023-01-15,2023,1,2,43.0,35.0,38.0,28.0,22.0,36.0,29.75,6.271629240742259
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,30.0,2023-01-16,2023-01-22,2023,1,3,39.0,43.0,35.0,38.0,22.0,38.75,31.875,3.3040379335998344
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,17.0,2023-01-23,2023-01-29,2023,1,4,30.0,39.0,43.0,35.0,16.0,36.75,32.875,5.560275772537426
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,23.0,2023-01-30,2023-02-05,2023,1,5,17.0,30.0,39.0,43.0,34.0,32.25,33.0,11.528949070347508
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,18.0,2023-02-06,2023-02-12,2023,2,6,23.0,17.0,30.0,39.0,28.0,27.25,31.625,9.464847243000456
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,30.0,2023-02-13,2023-02-19,2023,2,7,18.0,23.0,17.0,30.0,38.0,22.0,30.375,5.944184833375669
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,34.0,2023-02-20,2023-02-26,2023,2,8,30.0,18.0,23.0,17.0,35.0,22.0,29.375,5.944184833375669
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,25.0,2023-02-27,2023-03-05,2023,2,9,34.0,30.0,18.0,23.0,43.0,26.25,29.25,7.135591542869214
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,32.0,2023-03-06,2023-03-12,2023,3,10,25.0,34.0,30.0,18.0,39.0,26.75,27.0,6.898067362191625
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,27.0,2023-03-13,2023-03-19,2023,3,11,32.0,25.0,34.0,30.0,30.0,30.25,26.125,3.8622100754188207
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,23.0,2023-03-20,2023-03-26,2023,3,12,27.0,32.0,25.0,34.0,17.0,29.5,25.75,4.2031734043061615
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,43.0,2023-03-27,2023-04-02,2023,3,13,23.0,27.0,32.0,25.0,23.0,26.75,26.5,3.86221007541882
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,33.0,2023-04-03,2023-04-09,2023,4,14,43.0,23.0,27.0,32.0,18.0,31.25,29.0,8.65544144839919
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,23.0,2023-04-10,2023-04-16,2023,4,15,33.0,43.0,23.0,27.0,30.0,31.5,30.875,8.698658900466592
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,28.0,2023-04-17,2023-04-23,2023,4,16,23.0,33.0,43.0,23.0,34.0,30.5,30.0,9.574271077563381
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,48.0,2023-04-24,2023-04-30,2023,4,17,28.0,23.0,33.0,43.0,25.0,31.75,29.25,8.539125638299666
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,47.0,2023-05-01,2023-05-07,2023,5,18,48.0,28.0,23.0,33.0,32.0,33.0,32.125,10.801234497346433
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,44.0,2023-05-08,2023-05-14,2023,5,19,47.0,48.0,28.0,23.0,27.0,36.5,34.0,12.871156384205214
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,34.0,2023-05-15,2023-05-21,2023,5,20,44.0,47.0,48.0,28.0,23.0,41.75,36.125,9.322910847297997
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,32.0,2023-05-22,2023-05-28,2023,5,21,34.0,44.0,47.0,48.0,43.0,43.25,37.5,6.3966136874651625
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,47.0,2023-05-29,2023-06-04,2023,5,22,32.0,34.0,44.0,47.0,33.0,39.25,36.125,7.365459931328116
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,42.0,2023-06-05,2023-06-11,2023,6,23,47.0,32.0,34.0,44.0,23.0,39.25,37.875,7.365459931328116
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,32.0,2023-06-12,2023-06-18,2023,6,24,42.0,47.0,32.0,34.0,28.0,38.75,40.25,6.994045086119094
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,62.0,2023-06-19,2023-06-25,2023,6,25,32.0,42.0,47.0,32.0,48.0,38.25,40.75,7.499999999999998
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,55.0,2023-06-26,2023-07-02,2023,6,26,62.0,32.0,42.0,47.0,47.0,45.75,42.5,12.499999999999998
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,35.0,2023-07-03,2023-07-09,2023,7,27,55.0,62.0,32.0,42.0,44.0,47.75,43.5,13.375973484822204
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,46.0,2023-07-10,2023-07-16,2023,7,28,35.0,55.0,62.0,32.0,34.0,46.0,42.375,14.7648230602334
5AD010001,ACUPAN 20 MG SOLUTION IN 20MG INJECTA (0,1.0,61.0,2023-07-17,2023-07-23,2023,7,29,46.0,35.0,55.0,62.0,32.0,49.5,43.875,11.676186592091327
